единица,општина,место,регистрирани,гласале,валидни,ВМРО-ДПМНЕ и др.,СДСМ и др.,Алијанса за Албанците,БЕСА,ВМРО за Македонија,ДПА,ДУИ,КПП - Трет блок,ЛЕВИЦА,ЛП,ПДП
ИЕ 6,Боговиње,2060,235,108,105,0,6,14,16,0,48,14,0,,,7
ИЕ 6,Боговиње,2061,801,303,301,1,16,12,142,0,43,87,0,,,0
ИЕ 6,Боговиње,2062,866,341,334,0,15,18,115,1,69,96,1,,,19
ИЕ 6,Боговиње,2062/1,612,257,255,0,14,10,98,0,44,89,0,,,0
ИЕ 6,Боговиње,2063,767,229,226,0,17,15,86,0,46,62,0,,,0
ИЕ 6,Боговиње,2064,334,133,128,0,12,1,62,0,5,45,0,,,3
ИЕ 6,Боговиње,2065,581,243,240,0,15,15,26,1,72,85,0,,,26
ИЕ 6,Боговиње,2065/1,624,269,261,0,13,10,31,0,59,118,0,,,30
ИЕ 6,Боговиње,2066,976,456,449,0,33,147,56,2,51,156,0,,,4
ИЕ 6,Боговиње,2067,709,372,368,2,38,86,95,1,29,117,0,,,0
ИЕ 6,Боговиње,2068,553,256,250,0,16,49,84,1,11,89,0,,,0
ИЕ 6,Боговиње,2069,738,347,336,1,46,75,93,0,41,75,0,,,5
ИЕ 6,Боговиње,2069/1,567,324,319,0,34,66,71,0,21,125,0,,,2
ИЕ 6,Боговиње,2070,809,433,424,1,50,92,97,0,41,141,1,,,1
ИЕ 6,Боговиње,2070/1,698,326,320,0,21,83,88,0,27,101,0,,,0
ИЕ 6,Боговиње,2071,683,350,344,0,16,47,69,0,55,157,0,,,0
ИЕ 6,Боговиње,2071/1,613,316,311,0,10,53,64,1,93,90,0,,,0
ИЕ 6,Боговиње,2072,885,452,447,0,33,56,138,2,80,138,0,,,0
ИЕ 6,Боговиње,2073,642,324,313,0,20,41,44,0,96,111,0,,,1
ИЕ 6,Боговиње,2073/1,643,335,330,3,16,68,68,0,97,78,0,,,0
ИЕ 6,Боговиње,2074,719,370,362,1,28,71,105,1,83,70,0,,,3
ИЕ 6,Боговиње,2074/1,861,437,436,0,20,73,111,0,138,94,0,,,0
ИЕ 6,Боговиње,2075,580,323,314,1,18,61,78,0,107,48,1,,,0
ИЕ 6,Боговиње,2076,259,97,94,0,1,5,25,0,2,61,0,,,0
ИЕ 6,Боговиње,2077,700,340,336,0,17,76,46,0,41,154,0,,,2
ИЕ 6,Боговиње,2078,703,325,321,0,18,67,43,0,42,151,0,,,0
ИЕ 6,Боговиње,2079,753,349,345,1,5,17,105,0,29,185,0,,,3
ИЕ 6,Боговиње,ЗРД-14-6,17,11,10,0,1,0,2,0,6,1,0,,,0
ИЕ 6,Брвеница,2032,604,520,493,267,207,1,0,14,0,2,2,,,0
ИЕ 6,Брвеница,2033,866,726,700,473,195,0,0,23,3,1,4,,,1
ИЕ 6,Брвеница,2034,805,647,629,422,184,0,0,14,0,0,8,,,1
ИЕ 6,Брвеница,2035,877,703,676,441,226,0,0,8,1,0,0,,,0
ИЕ 6,Брвеница,2036,699,196,195,1,22,20,35,0,45,66,0,,,6
ИЕ 6,Брвеница,2036/1,703,210,210,0,42,9,43,0,26,75,0,,,15
ИЕ 6,Брвеница,2037,782,327,321,1,32,36,96,1,84,69,2,,,0
ИЕ 6,Брвеница,2037/1,358,139,136,6,10,34,32,11,26,17,0,,,0
ИЕ 6,Брвеница,2038,717,324,311,6,18,75,86,4,67,54,0,,,1
ИЕ 6,Брвеница,2038/1,443,180,176,6,19,36,52,0,41,22,0,,,0
ИЕ 6,Брвеница,2039,594,271,266,17,26,26,97,12,61,25,1,,,1
ИЕ 6,Брвеница,2039/1,498,218,216,16,20,22,62,6,51,38,0,,,1
ИЕ 6,Брвеница,2040,526,255,249,17,15,41,69,0,48,59,0,,,0
ИЕ 6,Брвеница,2040/1,509,253,252,17,39,32,76,16,34,38,0,,,0
ИЕ 6,Брвеница,2041,651,311,305,28,31,54,105,2,27,55,0,,,3
ИЕ 6,Брвеница,2042,971,524,520,135,69,62,111,8,49,86,0,,,0
ИЕ 6,Брвеница,2043,902,558,552,136,74,81,145,2,23,90,0,,,1
ИЕ 6,Брвеница,2044,113,90,90,57,33,0,0,0,0,0,0,,,0
ИЕ 6,Брвеница,2045,175,143,141,90,44,0,0,5,1,1,0,,,0
ИЕ 6,Брвеница,2046,273,195,193,113,59,0,0,21,0,0,0,,,0
ИЕ 6,Брвеница,2047,789,340,334,63,79,18,82,2,59,29,1,,,1
ИЕ 6,Брвеница,2048,734,315,312,22,51,14,91,1,57,76,0,,,0
ИЕ 6,Брвеница,2049,494,293,287,99,41,35,16,4,24,66,0,,,2
ИЕ 6,Брвеница,2049/1,502,258,257,90,76,25,22,0,27,17,0,,,0
ИЕ 6,Брвеница,ЗРД-16-6,5,3,3,0,1,0,0,1,0,1,0,,,0
ИЕ 6,Врапчиште,0436,546,250,237,1,15,57,56,0,27,81,0,,,0
ИЕ 6,Врапчиште,0436/1,636,312,310,0,37,67,53,0,50,97,1,,,5
ИЕ 6,Врапчиште,0437,696,308,300,0,26,39,45,0,25,164,0,,,1
ИЕ 6,Врапчиште,0437/1,518,232,227,0,17,45,41,1,41,82,0,,,0
ИЕ 6,Врапчиште,0438,641,280,274,0,15,68,43,0,31,117,0,,,0
ИЕ 6,Врапчиште,0438/1,752,319,316,0,24,55,29,1,36,170,0,,,1
ИЕ 6,Врапчиште,0439,695,283,277,2,31,63,43,0,44,92,1,,,1
ИЕ 6,Врапчиште,0439/1,370,134,129,1,24,12,28,0,19,45,0,,,0
ИЕ 6,Врапчиште,0440,804,357,345,0,29,133,19,0,8,154,1,,,1
ИЕ 6,Врапчиште,0441,861,443,439,3,40,180,31,1,14,170,0,,,0
ИЕ 6,Врапчиште,0442,742,357,354,0,41,140,24,0,17,131,0,,,1
ИЕ 6,Врапчиште,0443,1011,510,502,0,55,207,43,1,17,176,0,,,3
ИЕ 6,Врапчиште,0444,785,349,343,0,68,70,56,0,21,125,0,,,3
ИЕ 6,Врапчиште,0444/1,867,353,342,0,59,125,42,0,22,94,0,,,0
ИЕ 6,Врапчиште,0445,919,441,435,0,32,118,154,2,30,98,1,,,0
ИЕ 6,Врапчиште,0445/1,475,206,201,0,13,65,57,0,12,47,0,,,7
ИЕ 6,Врапчиште,0446,915,477,468,0,37,123,108,2,9,179,1,,,9
ИЕ 6,Врапчиште,0447,611,307,304,1,35,80,80,0,2,105,0,,,1
ИЕ 6,Врапчиште,0447/1,717,382,375,0,21,123,80,0,19,131,0,,,1
ИЕ 6,Врапчиште,0448,728,370,366,0,32,130,72,1,6,123,1,,,1
ИЕ 6,Врапчиште,0449,533,96,96,1,20,34,1,0,1,39,0,,,0
ИЕ 6,Врапчиште,0450,86,22,22,0,3,1,2,0,1,15,0,,,0
ИЕ 6,Врапчиште,0451,591,187,186,3,13,45,3,0,4,117,1,,,0
ИЕ 6,Врапчиште,0452,756,307,297,0,15,173,9,0,8,86,0,,,6
ИЕ 6,Врапчиште,0453,652,240,233,9,51,56,23,1,18,75,0,,,0
ИЕ 6,Врапчиште,0454,414,354,340,155,181,0,0,2,0,0,2,,,0
ИЕ 6,Врапчиште,0455,684,283,273,157,21,4,14,1,11,55,0,,,10
ИЕ 6,Врапчиште,0455/1,552,256,248,126,27,9,29,1,5,48,0,,,3
ИЕ 6,Врапчиште,0456,533,256,251,95,25,22,16,1,11,75,0,,,6
ИЕ 6,Врапчиште,0456/1,627,283,273,153,28,14,14,0,11,48,0,,,5
ИЕ 6,Врапчиште,0457,370,168,165,71,23,6,11,0,3,50,0,,,1
ИЕ 6,Врапчиште,0457/1,723,370,359,172,26,27,46,1,8,61,0,,,18
ИЕ 6,Врапчиште,0458,435,216,215,106,20,6,8,0,11,59,0,,,5
ИЕ 6,Врапчиште,0458/1,734,416,403,148,71,11,27,1,23,116,0,,,6
ИЕ 6,Врапчиште,0459,924,421,407,198,45,24,23,1,31,79,0,,,6
ИЕ 6,Врапчиште,0460,270,238,235,138,96,0,0,0,1,0,0,,,0
ИЕ 6,Врапчиште,0461,638,298,290,0,13,63,64,1,35,113,0,,,1
ИЕ 6,Врапчиште,0461/1,593,263,259,0,8,46,96,0,15,94,0,,,0
ИЕ 6,Врапчиште,0462,30,20,19,11,6,0,0,0,0,2,0,,,0
ИЕ 6,Врапчиште,ЗРД-23-6,5,3,3,0,2,1,0,0,0,0,0,,,0
ИЕ 6,Гостивар,0386,802,488,477,147,155,36,23,2,26,85,3,,,0
ИЕ 6,Гостивар,0387,576,327,316,88,98,36,36,3,4,50,1,,,0
ИЕ 6,Гостивар,0387/1,527,329,314,60,94,41,22,1,21,73,0,,,2
ИЕ 6,Гостивар,0388,647,347,332,50,80,49,43,0,13,97,0,,,0
ИЕ 6,Гостивар,0388/1,605,341,326,65,69,52,62,2,11,63,2,,,0
ИЕ 6,Гостивар,0389,284,224,218,95,89,6,1,0,18,9,0,,,0
ИЕ 6,Гостивар,0390,890,457,447,101,170,44,21,3,29,77,2,,,0
ИЕ 6,Гостивар,0391,870,619,602,242,251,28,17,18,13,29,2,,,2
ИЕ 6,Гостивар,0392,813,546,526,241,169,21,17,6,6,61,5,,,0
ИЕ 6,Гостивар,0393,740,488,476,230,131,22,9,4,9,67,3,,,1
ИЕ 6,Гостивар,0394,785,468,460,65,112,60,60,0,23,138,0,,,2
ИЕ 6,Гостивар,0395,939,460,441,51,71,83,64,1,54,112,2,,,3
ИЕ 6,Гостивар,0396,801,436,418,51,90,102,54,3,28,85,1,,,4
ИЕ 6,Гостивар,0396/1,892,450,429,74,102,68,48,0,24,107,0,,,6
ИЕ 6,Гостивар,0397,709,434,426,125,145,38,17,2,16,82,1,,,0
ИЕ 6,Гостивар,0397/1,605,374,362,131,123,28,23,5,4,45,2,,,1
ИЕ 6,Гостивар,0398,592,304,290,52,79,34,35,4,11,72,0,,,3
ИЕ 6,Гостивар,0398/1,562,315,297,71,80,33,22,1,23,66,0,,,1
ИЕ 6,Гостивар,0399,961,517,488,117,145,56,36,2,27,104,0,,,1
ИЕ 6,Гостивар,0400,829,492,479,121,147,63,24,3,21,100,0,,,0
ИЕ 6,Гостивар,0401,944,621,604,254,203,50,21,7,23,42,1,,,3
ИЕ 6,Гостивар,0402,814,394,393,74,62,84,31,0,49,93,0,,,0
ИЕ 6,Гостивар,0403,643,265,260,7,40,88,26,0,8,91,0,,,0
ИЕ 6,Гостивар,0403/1,647,230,226,18,48,44,19,0,12,84,0,,,1
ИЕ 6,Гостивар,0404,787,283,281,0,18,155,36,0,9,58,0,,,5
ИЕ 6,Гостивар,0405,923,280,273,0,25,161,38,0,12,35,0,,,2
ИЕ 6,Гостивар,0406,581,176,164,0,8,123,6,0,11,14,1,,,1
ИЕ 6,Гостивар,0406/1,459,150,150,0,13,99,12,0,1,25,0,,,0
ИЕ 6,Гостивар,0407,626,383,369,80,131,69,14,2,25,48,0,,,0
ИЕ 6,Гостивар,0407/1,673,395,386,124,158,33,18,6,10,36,1,,,0
ИЕ 6,Гостивар,0408,811,531,519,218,172,30,11,8,17,61,1,,,1
ИЕ 6,Гостивар,0409,810,564,547,210,227,49,11,11,2,34,2,,,1
ИЕ 6,Гостивар,0410,796,580,563,246,202,24,5,8,6,66,4,,,2
ИЕ 6,Гостивар,0411,899,637,616,146,218,54,28,9,12,146,2,,,1
ИЕ 6,Гостивар,0412,879,553,529,89,138,94,49,1,18,139,0,,,1
ИЕ 6,Гостивар,0413,469,243,230,55,59,31,12,4,9,58,1,,,1
ИЕ 6,Гостивар,0413/1,564,322,306,99,77,40,15,2,6,62,1,,,4
ИЕ 6,Гостивар,0414,291,171,170,39,49,23,2,1,12,42,0,,,2
ИЕ 6,Гостивар,0415,1216,849,825,369,305,55,15,18,3,58,1,,,1
ИЕ 6,Гостивар,0416,771,403,389,25,82,127,34,0,22,85,0,,,14
ИЕ 6,Гостивар,0417,941,454,437,81,82,74,16,3,21,159,0,,,1
ИЕ 6,Гостивар,0418,437,223,215,51,49,23,40,0,3,49,0,,,0
ИЕ 6,Гостивар,0419,479,287,277,123,81,18,8,1,10,35,1,,,0
ИЕ 6,Гостивар,0419/1,610,436,426,178,155,23,12,11,3,43,0,,,1
ИЕ 6,Гостивар,0420,341,196,178,74,79,9,6,2,5,3,0,,,0
ИЕ 6,Гостивар,0421,575,398,384,147,137,33,8,6,7,45,1,,,0
ИЕ 6,Гостивар,0422,610,243,236,57,55,37,14,1,9,63,0,,,0
ИЕ 6,Гостивар,0422/1,641,303,289,80,86,42,27,5,4,43,0,,,2
ИЕ 6,Гостивар,0423,273,170,165,71,62,7,2,4,6,13,0,,,0
ИЕ 6,Гостивар,0424,1010,535,520,139,168,73,18,7,11,103,0,,,1
ИЕ 6,Гостивар,0424/1,1081,517,503,156,142,49,26,4,14,111,0,,,1
ИЕ 6,Гостивар,0425,754,271,268,0,20,92,33,2,25,95,0,,,1
ИЕ 6,Гостивар,0425/1,658,312,304,9,35,135,28,0,22,75,0,,,0
ИЕ 6,Гостивар,0426,643,291,286,5,29,111,22,0,13,106,0,,,0
ИЕ 6,Гостивар,0426/1,815,343,338,14,48,92,42,1,29,111,0,,,1
ИЕ 6,Гостивар,0427,666,298,291,3,39,145,7,0,10,86,0,,,1
ИЕ 6,Гостивар,0427/1,718,310,303,0,35,78,38,1,23,128,0,,,0
ИЕ 6,Гостивар,0428,854,322,310,67,74,84,13,0,6,63,2,,,1
ИЕ 6,Гостивар,0429,904,368,361,22,59,148,19,1,16,94,0,,,2
ИЕ 6,Гостивар,0430,691,527,506,325,166,3,0,7,2,3,0,,,0
ИЕ 6,Гостивар,0431,454,161,160,0,7,80,11,0,7,54,0,,,1
ИЕ 6,Гостивар,0432,184,80,79,0,2,39,3,1,1,33,0,,,0
ИЕ 6,Гостивар,0433,739,295,289,6,43,166,28,1,6,38,0,,,1
ИЕ 6,Гостивар,0434,949,374,373,13,42,116,33,0,4,164,1,,,0
ИЕ 6,Гостивар,0435,644,350,332,153,62,24,37,3,33,20,0,,,0
ИЕ 6,Гостивар,0435/1,705,367,350,123,62,56,14,1,17,75,1,,,1
ИЕ 6,Гостивар,0480,7,1,1,0,0,0,0,0,0,1,0,,,0
ИЕ 6,Гостивар,0499,573,209,205,0,13,38,25,0,29,100,0,,,0
ИЕ 6,Гостивар,0499/1,632,217,212,0,29,63,26,0,25,69,0,,,0
ИЕ 6,Гостивар,0500,398,170,166,0,10,44,19,0,11,81,0,,,1
ИЕ 6,Гостивар,0500/1,683,270,266,0,22,80,15,0,19,130,0,,,0
ИЕ 6,Гостивар,0501,695,249,242,0,25,39,29,0,39,110,0,,,0
ИЕ 6,Гостивар,0501/1,419,154,151,0,8,40,22,0,12,69,0,,,0
ИЕ 6,Гостивар,0502,858,237,236,1,8,48,26,0,17,136,0,,,0
ИЕ 6,Гостивар,0503,649,97,97,0,4,23,26,0,4,39,0,,,1
ИЕ 6,Гостивар,0504,676,277,271,0,38,86,23,0,39,82,0,,,3
ИЕ 6,Гостивар,0504/1,821,313,311,0,52,75,48,0,26,108,0,,,2
ИЕ 6,Гостивар,0505,545,248,248,3,44,128,8,1,24,39,0,,,1
ИЕ 6,Гостивар,0505/1,655,235,231,4,45,47,10,0,22,103,0,,,0
ИЕ 6,Гостивар,0506,495,158,155,1,31,22,7,0,20,73,1,,,0
ИЕ 6,Гостивар,0506/1,704,241,238,1,61,55,10,0,24,85,0,,,2
ИЕ 6,Гостивар,0507,620,211,209,0,39,57,14,0,22,77,0,,,0
ИЕ 6,Гостивар,0507/1,623,202,199,0,35,49,23,2,20,70,0,,,0
ИЕ 6,Гостивар,0508,847,340,339,2,29,90,24,1,84,107,0,,,2
ИЕ 6,Гостивар,0508/1,633,281,264,4,56,44,34,1,38,86,1,,,0
ИЕ 6,Гостивар,0509,195,160,159,107,46,0,0,6,0,0,0,,,0
ИЕ 6,Гостивар,0510,904,499,494,157,60,31,32,0,83,130,0,,,1
ИЕ 6,Гостивар,0510/1,729,382,375,136,69,41,18,4,44,58,2,,,3
ИЕ 6,Гостивар,0511,597,276,268,118,49,12,10,1,28,48,0,,,2
ИЕ 6,Гостивар,0511/1,916,443,435,135,59,42,23,0,67,108,1,,,0
ИЕ 6,Гостивар,0512,467,167,166,1,12,14,8,0,7,124,0,,,0
ИЕ 6,Гостивар,0513,250,72,72,0,2,14,6,0,4,46,0,,,0
ИЕ 6,Гостивар,0514,8,2,2,1,1,0,0,0,0,0,0,,,0
ИЕ 6,Гостивар,0515,816,386,378,210,48,26,11,1,38,38,1,,,5
ИЕ 6,Гостивар,0516,883,412,399,173,68,27,17,0,54,55,0,,,5
ИЕ 6,Гостивар,0517,668,438,427,245,157,3,12,0,2,6,2,,,0
ИЕ 6,Гостивар,0518,667,306,290,80,97,26,14,2,6,63,1,,,1
ИЕ 6,Гостивар,0518/1,572,275,269,98,57,16,16,10,4,67,0,,,1
ИЕ 6,Гостивар,0519,490,209,205,35,50,36,7,1,12,60,0,,,4
ИЕ 6,Гостивар,0519/1,702,300,293,62,92,41,11,1,3,83,0,,,0
ИЕ 6,Гостивар,0520,951,427,422,0,23,194,15,0,58,131,0,,,1
ИЕ 6,Гостивар,0521,723,208,207,0,15,34,5,2,38,113,0,,,0
ИЕ 6,Гостивар,0521/1,367,128,127,1,15,33,9,0,16,53,0,,,0
ИЕ 6,Гостивар,0522,480,120,119,0,1,55,11,0,13,32,0,,,7
ИЕ 6,Гостивар,0523,285,55,54,0,10,13,0,0,6,25,0,,,0
ИЕ 6,Гостивар,0524,845,248,247,0,2,88,12,0,11,132,0,,,2
ИЕ 6,Гостивар,0525,102,61,61,34,27,0,0,0,0,0,0,,,0
ИЕ 6,Гостивар,0526,981,515,510,94,79,28,11,4,202,85,7,,,0
ИЕ 6,Гостивар,0527,490,233,227,0,17,61,23,0,39,85,0,,,2
ИЕ 6,Гостивар,0527/1,543,257,252,0,12,80,19,0,41,100,0,,,0
ИЕ 6,Гостивар,0528,532,233,231,1,7,47,8,0,73,95,0,,,0
ИЕ 6,Гостивар,0528/1,540,249,235,1,1,41,19,0,45,128,0,,,0
ИЕ 6,Гостивар,0529,31,12,12,9,3,0,0,0,0,0,0,,,0
ИЕ 6,Гостивар,0530,557,221,213,0,12,34,24,0,54,88,0,,,1
ИЕ 6,Гостивар,0531,759,391,377,90,84,50,27,1,23,102,0,,,0
ИЕ 6,Гостивар,0531/1,819,461,450,146,74,34,28,1,12,149,1,,,5
ИЕ 6,Гостивар,0532,25,22,22,11,11,0,0,0,0,0,0,,,0
ИЕ 6,Гостивар,0533,15,2,2,0,0,0,0,0,0,2,0,,,0
ИЕ 6,Гостивар,0782,35,1,1,0,0,1,0,0,0,0,0,,,0
ИЕ 6,Гостивар,2974,75,30,30,0,2,9,2,0,5,12,0,,,0
ИЕ 6,Гостивар,2975,345,91,91,0,2,23,2,0,47,17,0,,,0
ИЕ 6,Гостивар,ЗРД-26-6,90,75,73,9,21,3,4,0,3,33,0,,,0
ИЕ 6,Дебар,0477,743,385,380,210,140,2,0,0,3,23,0,,,2
ИЕ 6,Дебар,0477/1,697,352,345,187,152,0,0,1,1,3,0,,,1
ИЕ 6,Дебар,0543,764,493,476,34,71,134,45,3,20,168,0,,,1
ИЕ 6,Дебар,0544,779,462,437,36,83,78,56,1,18,164,1,,,0
ИЕ 6,Дебар,0544/1,743,437,430,24,82,135,50,0,17,118,1,,,3
ИЕ 6,Дебар,0545,987,489,473,26,84,127,52,1,30,149,1,,,3
ИЕ 6,Дебар,0546,806,361,330,7,73,68,60,0,29,90,1,,,2
ИЕ 6,Дебар,0547,484,196,183,3,46,20,25,0,5,84,0,,,0
ИЕ 6,Дебар,0547/1,602,246,237,24,40,48,33,1,19,72,0,,,0
ИЕ 6,Дебар,0548,715,286,274,16,62,47,61,0,4,83,0,,,1
ИЕ 6,Дебар,0555,680,390,383,188,165,2,2,2,0,24,0,,,0
ИЕ 6,Дебар,0556,705,452,440,219,171,4,8,0,1,37,0,,,0
ИЕ 6,Дебар,ЗРД-28-6,6,1,1,0,1,0,0,0,0,0,0,,,0
ИЕ 6,Желино,2089,569,236,234,0,5,12,20,1,109,87,0,,,0
ИЕ 6,Желино,2090,639,274,271,0,10,9,93,0,22,133,0,,,4
ИЕ 6,Желино,2090/1,652,207,203,0,19,25,80,1,9,67,0,,,2
ИЕ 6,Желино,2091,668,270,267,1,14,28,122,1,15,85,0,,,1
ИЕ 6,Желино,2091/1,599,204,201,0,17,27,60,0,10,86,0,,,1
ИЕ 6,Желино,2092,928,378,370,0,2,9,144,0,67,147,0,,,1
ИЕ 6,Желино,2093,745,336,331,0,3,10,159,0,9,149,0,,,1
ИЕ 6,Желино,2094,786,336,331,0,4,5,137,0,17,168,0,,,0
ИЕ 6,Желино,2095,1043,462,455,3,3,6,266,0,30,135,0,,,12
ИЕ 6,Желино,2096,867,415,410,0,0,0,309,0,9,92,0,,,0
ИЕ 6,Желино,2097,429,189,189,0,10,15,38,0,6,119,0,,,1
ИЕ 6,Желино,2098,661,258,254,0,0,0,113,0,6,135,0,,,0
ИЕ 6,Желино,2099,545,319,313,1,2,2,98,0,26,180,0,,,4
ИЕ 6,Желино,2100,829,440,438,0,3,1,303,0,86,45,0,,,0
ИЕ 6,Желино,2101,866,432,430,0,3,2,324,0,68,33,0,,,0
ИЕ 6,Желино,2102,837,371,368,0,6,1,236,0,21,104,0,,,0
ИЕ 6,Желино,2103,755,189,188,9,1,3,22,0,46,77,0,,,30
ИЕ 6,Желино,2104,588,129,127,0,1,16,23,0,30,39,0,,,18
ИЕ 6,Желино,2105,28,13,12,11,1,0,0,0,0,0,0,,,0
ИЕ 6,Желино,2106,484,195,193,0,13,50,34,1,28,66,0,,,1
ИЕ 6,Желино,2106/1,545,238,235,0,28,49,87,1,18,52,0,,,0
ИЕ 6,Желино,2107,663,274,264,0,23,50,70,0,34,87,0,,,0
ИЕ 6,Желино,2107/1,547,261,257,1,31,21,96,0,27,80,1,,,0
ИЕ 6,Желино,2108,695,284,278,1,17,29,79,0,33,118,0,,,1
ИЕ 6,Желино,2108/1,732,325,316,0,39,32,88,0,37,119,0,,,1
ИЕ 6,Желино,2109,605,231,228,0,4,50,108,0,3,52,0,,,11
ИЕ 6,Желино,2109/1,591,206,202,0,10,21,76,0,8,79,0,,,8
ИЕ 6,Желино,2110,694,259,258,0,22,37,124,1,4,67,0,,,3
ИЕ 6,Желино,2110/1,497,177,177,0,6,41,82,0,8,37,0,,,3
ИЕ 6,Желино,2111,194,72,72,0,0,4,30,0,6,32,0,,,0
ИЕ 6,Желино,2112,613,175,171,0,3,12,67,0,21,63,0,,,5
ИЕ 6,Желино,2113,544,235,234,0,16,6,100,0,41,71,0,,,0
ИЕ 6,Желино,2113/1,570,293,293,1,29,13,105,0,46,99,0,,,0
ИЕ 6,Желино,2114,451,199,198,0,18,6,50,0,45,78,1,,,0
ИЕ 6,Желино,2114/1,562,245,240,0,17,13,81,0,50,79,0,,,0
ИЕ 6,Желино,ЗРД-36-6,18,12,12,0,7,0,1,0,3,1,0,,,0
ИЕ 6,Јегуновце,2115,527,429,422,289,113,0,0,17,1,0,2,,,0
ИЕ 6,Јегуновце,2116,328,280,269,161,103,0,0,3,1,0,1,,,0
ИЕ 6,Јегуновце,2117,729,534,523,304,213,0,0,5,0,1,0,,,0
ИЕ 6,Јегуновце,2118,479,380,373,228,141,0,0,4,0,0,0,,,0
ИЕ 6,Јегуновце,2119,140,103,99,76,23,0,0,0,0,0,0,,,0
ИЕ 6,Јегуновце,2120,498,344,337,168,163,0,1,4,0,1,0,,,0
ИЕ 6,Јегуновце,2121,972,501,491,144,92,43,147,3,4,56,1,,,1
ИЕ 6,Јегуновце,2122,352,259,251,163,84,0,0,3,0,0,1,,,0
ИЕ 6,Јегуновце,2123,351,275,268,175,90,0,0,3,0,0,0,,,0
ИЕ 6,Јегуновце,2124,324,207,204,118,39,3,11,6,12,15,0,,,0
ИЕ 6,Јегуновце,2125,734,403,401,40,23,23,75,2,24,211,0,,,3
ИЕ 6,Јегуновце,2126,843,432,423,19,32,42,86,0,14,228,1,,,1
ИЕ 6,Јегуновце,2127,305,177,176,104,71,0,0,1,0,0,0,,,0
ИЕ 6,Јегуновце,2128,270,121,120,51,64,0,0,2,2,0,1,,,0
ИЕ 6,Јегуновце,2129,262,144,140,54,84,0,0,0,0,0,2,,,0
ИЕ 6,Јегуновце,2130,212,141,137,79,55,0,0,3,0,0,0,,,0
ИЕ 6,Јегуновце,2131,333,205,202,98,104,0,0,0,0,0,0,,,0
ИЕ 6,Јегуновце,2132,523,219,215,0,17,6,77,0,48,63,0,,,4
ИЕ 6,Јегуновце,2132/1,498,193,189,0,6,8,48,0,60,56,0,,,11
ИЕ 6,Јегуновце,2133,143,61,61,0,2,33,6,0,3,17,0,,,0
ИЕ 6,Јегуновце,2134,868,295,290,0,36,57,31,0,25,137,0,,,4
ИЕ 6,Јегуновце,ЗРД-40-6,3,2,2,0,1,0,0,0,0,1,0,,,0
ИЕ 6,Кичево,0783,524,216,212,1,9,92,14,0,2,93,0,,,1
ИЕ 6,Кичево,0783/1,533,245,241,1,14,114,6,0,9,96,0,,,1
ИЕ 6,Кичево,0784,126,61,60,0,0,9,3,0,0,48,0,,,0
ИЕ 6,Кичево,0785,619,267,255,0,3,49,20,0,1,181,1,,,0
ИЕ 6,Кичево,0786,727,313,304,0,4,74,31,0,0,195,0,,,0
ИЕ 6,Кичево,0787,509,211,209,0,3,65,17,0,4,120,0,,,0
ИЕ 6,Кичево,0788,135,53,52,0,2,3,12,0,0,35,0,,,0
ИЕ 6,Кичево,0789,24,17,17,10,7,0,0,0,0,0,0,,,0
ИЕ 6,Кичево,0790,413,189,183,0,7,38,2,0,2,134,0,,,0
ИЕ 6,Кичево,0791,729,306,298,0,17,91,13,2,3,172,0,,,0
ИЕ 6,Кичево,0792,374,179,176,0,8,34,17,0,0,116,0,,,1
ИЕ 6,Кичево,0793,574,256,244,1,9,27,42,1,0,164,0,,,0
ИЕ 6,Кичево,0793/1,545,249,241,0,13,48,32,0,3,145,0,,,0
ИЕ 6,Кичево,0794,412,177,177,0,13,24,28,1,0,110,0,,,1
ИЕ 6,Кичево,0795,616,281,276,0,10,95,25,0,0,145,1,,,0
ИЕ 6,Кичево,0796,82,54,53,7,4,4,0,2,0,36,0,,,0
ИЕ 6,Кичево,0797,139,58,57,0,0,19,1,0,1,36,0,,,0
ИЕ 6,Кичево,0798,316,170,169,0,3,12,25,0,8,121,0,,,0
ИЕ 6,Кичево,0799,8,1,1,0,1,0,0,0,0,0,0,,,0
ИЕ 6,Кичево,0800,85,25,25,0,1,0,0,0,0,24,0,,,0
ИЕ 6,Кичево,0801,281,123,118,0,6,11,1,0,1,99,0,,,0
ИЕ 6,Кичево,0814,811,329,321,0,10,26,4,0,0,280,0,,,1
ИЕ 6,Кичево,0815,757,274,267,0,12,10,7,0,0,238,0,,,0
ИЕ 6,Кичево,0816,607,323,316,0,11,0,5,0,1,290,0,,,9
ИЕ 6,Кичево,0816/1,583,242,239,0,14,11,11,0,2,201,0,,,0
ИЕ 6,Кичево,0817,494,189,183,0,10,9,36,0,3,124,1,,,0
ИЕ 6,Кичево,0817/1,456,177,173,0,13,14,7,0,3,136,0,,,0
ИЕ 6,Кичево,0818,500,247,244,0,13,17,44,0,5,164,0,,,1
ИЕ 6,Кичево,0819,738,372,365,0,4,4,4,0,0,353,0,,,0
ИЕ 6,Кичево,0820,75,44,44,24,18,0,0,2,0,0,0,,,0
ИЕ 6,Кичево,0821,880,397,390,0,18,30,22,0,2,317,0,,,1
ИЕ 6,Кичево,0822,31,23,21,11,9,0,0,1,0,0,0,,,0
ИЕ 6,Кичево,0823,74,32,32,11,9,0,0,1,0,11,0,,,0
